time,p,r,s,q,n,x,y
2525,False,True,False,False,True,False,True
2526,False,False,False,False,False,False,True
2527,False,False,False,True,False,False,True
2528,False,False,False,False,False,False,True
2529,False,False,True,False,False,False,True
2530,False,True,False,False,False,False,True
2531,False,False,False,False,True,False,True
2532,False,False,True,False,True,False,False
2533,False,True,False,False,True,False,False
2534,True,False,False,True,False,False,False
2535,False,False,True,False,False,True,True
2536,False,True,False,False,False,False,True
2537,False,False,False,False,False,False,True
2538,False,False,True,False,True,False,True
2539,False,True,False,False,True,False,True
2540,False,False,False,False,False,False,True
2541,False,False,False,True,False,False,True
2542,False,False,True,False,False,False,True
2543,True,True,False,False,False,False,False
2544,False,False,False,False,False,False,True
2545,False,False,False,False,False,False,False
2546,False,False,True,False,False,False,True
2547,True,True,False,False,True,False,True
2548,False,False,False,True,False,True,True
2549,False,False,False,False,False,False,True
2550,False,False,True,False,False,False,True
2551,False,True,False,False,False,False,True
2552,False,False,False,False,True,False,True
2553,False,False,True,False,True,False,True
2554,False,True,False,False,True,False,True
2555,True,False,False,True,False,False,False
2556,True,False,True,False,False,False,True
2557,False,True,False,False,False,False,True
2558,False,False,False,False,False,False,True
2559,False,False,False,False,False,False,True
2560,True,False,False,False,False,False,True
2561,False,False,True,False,False,True,True
2562,False,True,False,True,False,False,True
2563,False,False,False,False,False,False,True
2564,False,False,False,False,False,False,True
2565,False,False,False,False,False,False,True
2566,False,False,True,False,True,False,True
2567,False,True,False,False,True,False,True
2568,False,False,False,False,False,False,False
2569,False,False,False,True,False,False,False
2570,True,False,True,False,False,False,True
2571,False,True,False,False,False,False,False
2572,False,False,False,False,False,False,False
2573,False,False,True,False,True,False,True
2574,False,True,False,False,False,True,True
2575,False,False,False,False,True,False,True
2576,True,False,True,True,False,False,True
2577,False,True,False,False,False,False,True
2578,False,False,False,False,False,False,True
2579,False,False,False,False,False,False,True
2580,False,False,True,False,True,False,True
2581,False,True,False,False,False,False,True
2582,False,False,False,False,True,False,False
2583,True,False,False,True,False,False,True
2584,False,False,True,False,False,False,True
2585,True,True,False,False,False,False,False
2586,False,False,False,False,False,False,False
2587,False,False,True,False,False,True,True
2588,False,True,False,False,False,False,True
2589,True,False,False,False,True,False,True
2590,False,False,False,True,False,False,True
2591,False,False,False,False,False,False,True
2592,False,False,True,False,False,False,True
2593,False,True,False,False,False,False,True
2594,False,False,False,False,False,False,False
2595,False,False,False,False,True,False,False
2596,True,False,True,False,True,False,True
2597,False,True,False,True,False,False,True
2598,False,False,False,False,False,False,False
2599,False,False,False,False,False,False,True
2600,False,False,True,False,False,True,True
2601,False,True,False,False,True,False,True
2602,False,False,False,False,False,False,True
2603,False,False,False,False,True,False,True
2604,False,False,False,True,False,False,True
2605,False,False,True,False,False,False,True
2606,True,True,False,False,False,False,True
2607,False,False,False,False,False,False,True
2608,False,False,False,False,False,False,True
2609,False,False,True,False,False,False,True
2610,False,True,False,False,False,False,False
2611,False,False,False,True,False,False,True
2612,True,False,True,False,False,False,True
2613,False,True,False,False,False,True,True
2614,False,False,False,False,False,False,True
2615,False,False,True,False,True,False,True
2616,False,True,False,False,True,False,True
2617,False,False,False,False,False,False,True
2618,False,False,True,True,False,False,True
2619,False,True,False,False,False,False,True
2620,False,False,False,False,False,False,False
2621,False,False,True,False,False,False,True
2622,True,True,False,False,False,False,False
2623,True,False,False,False,True,False,False
2624,False,False,False,False,True,False,True
2625,False,False,True,True,False,False,True
2626,False,True,False,False,False,True,True
2627,True,False,False,False,False,False,True
2628,False,False,True,False,False,False,True
2629,False,True,False,False,False,False,True
2630,False,False,False,False,True,False,True
2631,False,False,True,False,False,False,True
2632,False,True,False,True,False,False,True
2633,False,False,False,False,False,False,False
2634,False,False,True,False,False,False,True
2635,True,True,False,False,False,False,False
2636,False,False,False,False,True,False,True
2637,False,False,True,False,False,False,False
2638,True,True,False,False,False,False,False
2639,False,False,False,True,False,True,True
2640,False,False,False,False,False,False,True
2641,False,False,False,False,False,False,True
2642,False,False,True,False,False,False,True
2643,True,True,False,False,False,False,True
2644,False,False,False,False,True,False,True
2645,False,False,False,False,False,False,True
2646,False,False,True,True,False,False,False
2647,True,True,False,False,False,False,True
2648,False,False,False,False,False,False,False
2649,False,False,True,False,False,False,False
2650,False,True,False,False,False,False,True
2651,True,False,False,False,False,False,True
2652,False,False,True,False,True,True,True
2653,False,True,False,True,False,False,True
2654,False,False,False,False,False,False,True
2655,False,False,True,False,False,False,True
2656,False,True,False,False,False,False,True
2657,False,False,False,False,False,False,True
2658,True,False,False,False,False,False,True
2659,False,False,True,False,True,False,False
2660,False,True,False,True,False,False,False
2661,False,False,False,False,False,False,True
2662,False,False,False,False,False,False,True
2663,True,False,False,False,False,False,True
2664,False,False,True,False,False,False,True
2665,False,True,False,False,False,True,True
2666,False,False,False,False,True,False,True
2667,False,False,True,True,False,False,True
2668,True,True,False,False,False,False,True
2669,False,False,False,False,False,False,True
2670,False,False,True,False,False,False,True
2671,False,True,False,False,True,False,True
2672,False,False,False,False,True,False,True
2673,False,False,True,False,False,False,True
2674,False,True,False,True,False,False,False
2675,False,False,False,False,False,False,True
2676,False,False,False,False,False,False,True
2677,False,False,True,False,False,False,True
2678,True,True,False,False,True,True,True
2679,False,False,False,False,False,False,True
2680,True,False,True,False,False,False,True
2681,False,True,False,True,False,False,True
2682,True,False,False,False,False,False,True
2683,False,False,True,False,False,False,True
2684,False,True,False,False,False,False,True
2685,False,False,False,False,True,False,True
2686,False,False,False,False,False,False,False
2687,False,False,False,False,False,False,False
2688,False,False,True,True,False,False,False
2689,False,True,False,False,False,False,True
2690,True,False,False,False,False,False,True
2691,False,False,False,False,False,True,True
2692,False,False,False,False,False,False,True
2693,False,False,True,False,True,False,True
2694,True,True,False,False,True,False,True
2695,False,False,False,True,False,False,True
2696,False,False,False,False,False,False,True
2697,False,False,True,False,False,False,True
2698,False,True,False,False,False,False,False
2699,False,False,False,False,False,False,False
2700,False,False,True,False,False,False,True
2701,False,True,False,False,True,False,True
2702,False,False,False,True,False,False,False
2703,False,False,True,False,False,False,False
2704,True,True,False,False,False,True,True
2705,False,False,False,False,False,False,True
2706,False,False,False,False,True,False,True
2707,False,False,False,False,True,False,True
2708,False,False,True,False,True,False,True
2709,False,True,False,True,False,False,True
2710,False,False,False,False,False,False,True
2711,False,False,False,False,False,False,True
2712,False,False,True,False,False,False,True
2713,True,True,False,False,False,False,True
2714,False,False,False,False,False,False,True
2715,False,False,True,False,False,False,False
2716,False,True,False,True,False,False,False
2717,False,False,False,False,False,True,True
2718,False,False,False,False,False,False,True
2719,False,False,False,False,False,False,True
2720,False,False,True,False,True,False,True
2721,False,True,False,False,True,False,True
2722,True,False,False,False,True,False,True
2723,False,False,False,True,False,False,True
2724,False,False,True,False,False,False,False
2725,False,True,False,False,False,False,False
2726,False,False,False,False,False,False,True
2727,False,False,True,False,True,False,False
2728,True,True,False,False,False,False,True
2729,False,False,False,False,False,False,False
2730,False,False,False,True,False,True,True
2731,False,False,True,False,False,False,True
2732,False,True,False,False,False,False,True
2733,False,False,False,False,False,False,True
2734,False,False,False,False,True,False,True
2735,False,False,True,False,False,False,True
2736,True,True,False,False,False,False,True
2737,False,False,False,True,False,False,True
2738,False,False,True,False,False,False,False
2739,True,True,False,False,False,False,False
2740,False,False,False,False,False,False,True
2741,False,False,True,False,True,False,True
2742,False,True,False,False,True,False,True
2743,False,False,False,False,True,True,True
2744,False,False,False,True,False,False,True
2745,True,False,False,False,False,False,True
2746,True,False,True,False,False,False,True
2747,False,True,False,False,False,False,True
2748,False,False,False,False,False,False,True
2749,False,False,False,False,True,False,True
2750,False,False,True,False,True,False,False
2751,True,True,False,True,False,False,True
2752,True,False,False,False,False,False,True
2753,False,False,False,False,False,False,True
2754,False,False,False,False,False,False,False
2755,False,False,True,False,False,False,True
2756,False,True,False,False,True,True,True
2757,False,False,False,False,True,False,True
2758,False,False,True,True,False,False,True
2759,False,True,False,False,False,False,True
2760,False,False,False,False,False,False,True
2761,False,False,True,False,False,False,True
2762,True,True,False,False,True,False,True
2763,False,False,False,False,True,False,True
2764,False,False,True,False,True,False,False
2765,False,True,False,True,False,False,False
2766,False,False,False,False,False,False,False
2767,False,False,True,False,False,False,False
2768,False,True,False,False,False,False,False
2769,True,False,False,False,False,True,True
2770,False,False,True,False,True,False,True
2771,False,True,False,False,False,False,True
2772,False,False,False,True,False,False,True
2773,False,False,False,False,False,False,True
2774,True,False,False,False,False,False,True
2775,False,False,True,False,False,False,True
2776,False,True,False,False,False,False,True
2777,False,False,False,False,True,False,False
2778,True,False,True,False,False,False,False
2779,False,True,False,True,False,False,True
2780,False,False,False,False,False,False,False
2781,False,False,True,False,False,False,True
2782,False,True,False,False,False,True,True
2783,False,False,False,False,False,False,True
2784,False,False,False,False,True,False,True
2785,False,False,False,False,False,False,True
2786,False,False,True,True,False,False,True
2787,True,True,False,False,False,False,True
2788,True,False,False,False,False,False,True
2789,False,False,True,False,False,False,True
2790,False,True,False,False,False,False,False
2791,False,False,False,False,False,False,False
2792,False,False,False,False,True,False,True
2793,True,False,True,True,False,False,False
2794,False,True,False,False,False,False,True
2795,False,False,False,False,False,True,True
2796,False,False,False,False,False,False,True
2797,True,False,False,False,False,False,True
2798,False,False,True,False,True,False,True
2799,False,True,False,False,False,False,True
2800,False,False,False,True,False,False,True
2801,False,False,False,False,False,False,True
2802,False,False,True,False,False,False,False
2803,False,True,False,False,False,False,False
2804,False,False,False,False,False,False,False
2805,False,False,False,False,True,False,True
2806,False,False,True,False,True,False,True
2807,True,True,False,True,False,False,True
2808,False,False,False,False,False,True,True
2809,False,False,False,False,False,False,True
2810,False,False,False,False,False,False,True
2811,False,False,True,False,False,False,True
2812,False,True,False,False,True,False,True
2813,True,False,False,False,False,False,True
2814,False,False,True,True,False,False,True
2815,False,True,False,False,False,False,True
2816,False,False,False,False,False,False,True
2817,False,False,False,False,False,False,False
2818,False,False,False,False,True,False,True
2819,False,False,True,False,True,False,False
2820,False,True,False,False,False,False,False
2821,False,False,False,True,False,True,True
2822,False,False,False,False,False,False,True
2823,True,False,True,False,False,False,True
2824,False,True,False,False,False,False,True
2825,False,False,False,False,False,False,True
2826,False,False,True,False,True,False,True
2827,False,True,False,False,False,False,True
2828,False,False,False,True,False,False,True
2829,True,False,True,False,False,False,False
2830,False,True,False,False,False,False,True
2831,False,False,False,False,False,False,False
2832,False,False,False,False,False,False,True
2833,False,False,True,False,True,False,True
2834,False,True,False,False,False,True,True
2835,True,False,False,True,False,False,True
2836,False,False,False,False,False,False,True
2837,True,False,False,False,False,False,True
2838,False,False,True,False,False,False,True
2839,False,True,False,False,False,False,True
2840,False,False,False,False,True,False,True
2841,False,False,True,False,False,False,True
2842,False,True,False,True,False,False,False
2843,False,False,False,False,False,False,False
2844,False,False,False,False,False,False,False
2845,False,False,True,False,False,False,False
2846,False,True,False,False,False,False,False
2847,True,False,False,False,False,True,True
2848,False,False,True,False,False,False,True
2849,False,True,False,True,False,False,True
2850,False,False,False,False,False,False,True
2851,False,False,True,False,False,False,True
2852,False,True,False,False,False,False,True
2853,False,False,False,False,True,False,True
2854,False,False,False,False,False,False,True
2855,True,False,False,False,True,False,False
2856,False,False,True,True,False,False,False
2857,False,True,False,False,False,False,True
2858,False,False,False,False,False,False,False
2859,True,False,False,False,False,False,False
2860,False,False,True,False,False,True,True
2861,False,True,False,False,False,False,True
2862,False,False,False,False,True,False,True
2863,False,False,False,True,False,False,True
2864,False,False,False,False,False,False,True
2865,True,False,True,False,False,False,True
2866,False,True,False,False,False,False,True
2867,False,False,False,False,False,False,False
2868,False,False,False,False,True,False,True
2869,False,False,True,False,True,False,False
2870,False,True,False,True,False,False,False
2871,False,False,False,False,False,False,True
2872,True,False,True,False,False,False,False
2873,False,True,False,False,False,True,True
2874,False,False,False,False,False,False,True
2875,False,False,False,False,False,False,True
2876,False,False,True,False,False,False,True
2877,False,True,False,True,False,False,True
2878,False,False,False,False,False,False,True
2879,False,False,True,False,False,False,True
2880,True,True,False,False,False,False,False
2881,False,False,False,False,False,False,False
2882,True,False,False,False,True,False,False
2883,False,False,False,False,True,False,True
2884,False,False,True,True,False,False,False
2885,False,True,False,False,False,False,False
2886,False,False,False,False,False,True,True
2887,False,False,False,False,False,False,True
2888,False,False,False,False,False,False,True
2889,False,False,True,False,True,False,True
2890,True,True,False,False,False,False,True
2891,False,False,False,True,False,False,True
2892,False,False,False,False,False,False,True
2893,False,False,False,False,False,False,False
2894,False,False,True,False,False,False,True
2895,True,True,False,False,True,False,True
2896,False,False,False,False,True,False,True
2897,False,False,False,False,True,False,True
2898,False,False,True,True,False,False,True
2899,False,True,False,False,False,True,True
2900,True,False,False,False,False,False,True
2901,False,False,False,False,False,False,True
2902,False,False,False,False,False,False,True
2903,False,False,True,False,False,False,True
2904,False,True,False,False,True,False,True
2905,False,False,False,True,False,False,True
2906,False,False,True,False,False,False,True
2907,False,True,False,False,False,False,False
2908,False,False,False,False,False,False,False
2909,True,False,True,False,False,False,False
2910,False,True,False,False,True,False,True
2911,False,False,False,False,False,False,False
2912,False,False,False,True,False,True,True
2913,True,False,True,False,False,False,True
2914,False,True,False,False,False,False,True
2915,False,False,False,False,False,False,True
2916,False,False,True,False,True,False,True
2917,False,True,False,False,True,False,True
2918,False,False,False,False,False,False,True
2919,True,False,False,True,False,False,False
2920,False,False,True,False,False,False,False
2921,True,True,False,False,False,False,False
2922,False,False,False,False,False,False,False
2923,True,False,False,False,False,False,False
2924,False,False,False,False,True,False,True
2925,False,False,True,False,False,True,True
2926,False,True,False,True,False,False,True
2927,False,False,False,False,False,False,True
2928,False,False,False,False,False,False,True
2929,False,False,False,False,False,False,True
2930,False,False,True,False,False,False,True
2931,True,True,False,False,False,False,True
2932,True,False,False,False,True,False,False
2933,False,False,False,True,False,False,False
2934,False,False,False,False,False,False,False
2935,False,False,True,False,False,False,True
2936,False,True,False,False,False,False,True
2937,False,False,False,False,True,False,False
2938,False,False,True,False,False,True,True
2939,False,True,False,False,False,False,True
2940,False,False,False,True,False,False,True
2941,True,False,False,False,False,False,True
2942,False,False,False,False,False,False,True
2943,False,False,True,False,False,False,True
2944,False,True,False,False,True,False,True
2945,False,False,False,False,True,False,False
2946,False,False,True,False,False,False,False
2947,False,True,False,True,False,False,True
2948,False,False,False,False,False,False,True
2949,False,False,False,False,False,False,False
2950,True,False,False,False,False,False,False
2951,True,False,True,False,True,True,True
2952,True,True,False,False,True,False,True
2953,True,False,False,False,True,False,True
2954,False,False,False,True,False,False,True
2955,False,False,False,False,False,False,True
2956,False,False,True,False,False,False,True
2957,False,True,False,False,False,False,True
2958,False,False,False,False,True,False,True
2959,False,False,False,False,False,False,True
2960,False,False,False,False,False,False,False
2961,False,False,True,True,False,False,False
2962,True,True,False,False,False,False,False
2963,True,False,False,False,False,False,False
2964,False,False,False,False,False,True,True
2965,False,False,True,False,True,False,True
2966,True,True,False,False,True,False,True
2967,False,False,False,False,True,False,True
2968,False,False,False,True,False,False,True
2969,False,False,False,False,False,False,True
2970,True,False,True,False,False,False,True
2971,False,True,False,False,False,False,False
2972,False,False,False,False,False,False,False
2973,False,False,False,False,False,False,False
2974,True,False,False,False,True,False,True
2975,False,False,True,True,False,False,False
2976,True,True,False,False,False,False,False
2977,False,False,False,False,False,True,True
2978,True,False,False,False,False,False,True
2979,False,False,False,False,False,False,True
2980,False,False,True,False,True,False,True
2981,False,True,False,False,True,False,True
2982,False,False,False,True,False,False,True
2983,False,False,False,False,False,False,True
2984,True,False,False,False,False,False,True
2985,False,False,True,False,False,False,False
2986,False,True,False,False,False,False,True
2987,False,False,False,False,True,False,False
2988,False,False,False,False,True,False,True
2989,False,False,True,True,False,False,False
2990,False,True,False,False,False,True,True
2991,False,False,False,False,False,False,True
2992,False,False,False,False,False,False,True
2993,True,False,True,False,False,False,True
2994,False,True,False,False,False,False,True
2995,False,False,False,False,False,False,True
2996,False,False,False,True,False,False,True
2997,False,False,True,False,False,False,False
2998,True,True,False,False,False,False,False
2999,False,False,False,False,False,False,False
3000,True,False,False,False,True,False,False
3001,True,False,True,False,True,False,True
3002,False,True,False,False,True,False,False
3003,False,False,False,True,False,True,True
3004,False,False,False,False,False,False,True
3005,False,False,False,False,False,False,True
3006,False,False,True,False,False,False,True
3007,False,True,False,False,True,False,True
3008,False,False,False,False,False,False,True
3009,True,False,False,False,False,False,True
3010,False,False,True,True,False,False,False
3011,False,True,False,False,False,False,False
3012,False,False,False,False,False,False,True
3013,False,False,True,False,False,False,False
3014,False,True,False,False,False,False,False
3015,False,False,False,False,True,False,True
3016,False,False,False,False,True,True,True
3017,False,False,False,True,False,False,True
3018,False,False,True,False,False,False,True
3019,True,True,False,False,False,False,True
3020,False,False,False,False,False,False,True
3021,False,False,False,False,False,False,True
3022,True,False,True,False,True,False,True
3023,False,True,False,False,False,False,False
3024,False,False,False,True,False,False,True
3025,False,False,False,False,False,False,True
3026,False,False,False,False,False,False,True
3027,False,False,True,False,False,False,False
3028,False,True,False,False,False,False,False
3029,False,False,False,False,False,True,True
3030,True,False,False,False,False,False,True
3031,False,False,False,True,False,False,True
3032,False,False,True,False,False,False,True
3033,False,True,False,False,False,False,True
3034,False,False,False,False,False,False,True
3035,False,False,False,False,True,False,True
3036,True,False,True,False,True,False,True
3037,False,True,False,False,False,False,False
3038,False,False,False,True,False,False,False
3039,False,False,False,False,False,False,True
3040,False,False,False,False,False,False,True
3041,False,False,True,False,False,False,False
3042,False,True,False,False,True,True,True
3043,False,False,False,False,True,False,True
3044,False,False,True,False,True,False,True
3045,True,True,False,True,False,False,True
3046,True,False,False,False,False,False,True
3047,False,False,False,False,False,False,True
3048,False,False,False,False,False,False,True
3049,False,False,True,False,False,False,False
3050,False,True,False,False,False,False,False
3051,False,False,False,False,False,False,False
3052,False,False,True,True,False,False,True
3053,False,True,False,False,False,False,True
3054,False,False,False,False,False,False,False
3055,True,False,True,False,False,True,True
3056,False,True,False,False,True,False,True
3057,False,False,False,False,False,False,True
3058,False,False,False,False,False,False,True
3059,False,False,True,True,False,False,True
3060,False,True,False,False,False,False,True
3061,False,False,False,False,False,False,True
3062,False,False,False,False,False,False,False
3063,True,False,True,False,True,False,False
3064,False,True,False,False,True,False,True
3065,False,False,False,False,False,False,False
3066,False,False,False,True,False,False,True
3067,False,False,False,False,False,False,True
3068,False,False,True,False,False,True,True
3069,False,True,False,False,False,False,True
3070,True,False,False,False,False,False,True
3071,True,False,False,False,True,False,True
3072,False,False,False,False,False,False,True
3073,False,False,True,True,False,False,True
3074,False,True,False,False,False,False,True
3075,False,False,False,False,False,False,False
3076,True,False,True,False,False,False,False
3077,False,True,False,False,False,False,False
3078,False,False,False,False,True,False,False
3079,False,False,False,False,False,False,False
3080,False,False,False,True,False,False,True
3081,False,False,True,False,False,True,True
3082,False,True,False,False,False,False,True
3083,False,False,False,False,False,False,True
3084,True,False,True,False,False,False,True
3085,False,True,False,False,True,False,True
3086,True,False,False,False,False,False,True
3087,False,False,True,True,False,False,True
3088,False,True,False,False,False,False,True
3089,False,False,False,False,False,False,False
3090,False,False,True,False,False,False,True
3091,False,True,False,False,True,False,True
3092,False,False,False,False,False,False,False
3093,False,False,False,False,False,False,False
3094,False,False,False,True,False,True,True
3095,True,False,True,False,False,False,True
3096,False,True,False,False,False,False,True
3097,False,False,False,False,False,False,True
3098,False,False,True,False,False,False,True
3099,True,True,False,False,False,False,True
3100,False,False,False,False,False,False,True
3101,False,False,True,True,False,False,True
3102,False,True,False,False,False,False,True
3103,True,False,False,False,False,False,True
3104,False,False,True,False,False,False,True
3105,False,True,False,False,True,False,True
3106,False,False,False,False,True,False,False
3107,False,False,False,False,False,True,True
3108,False,False,True,True,False,False,True
3109,False,True,False,False,False,False,True
3110,True,False,False,False,False,False,True
3111,False,False,False,False,False,False,True
3112,True,False,False,False,False,False,True
3113,False,False,True,False,True,False,True
3114,False,True,False,False,False,False,True
3115,False,False,False,True,False,False,True
3116,True,False,False,False,False,False,True
3117,False,False,True,False,False,False,True
3118,False,True,False,False,False,False,False
3119,False,False,False,False,False,False,False
3120,False,False,False,False,True,True,True
3121,False,False,False,False,False,False,True
3122,False,False,True,True,False,False,True
3123,False,True,False,False,False,False,True
3124,False,False,False,False,False,False,True
3125,True,False,False,False,False,False,True
3126,True,False,False,False,False,False,True
3127,False,False,True,False,False,False,True
3128,False,True,False,False,True,False,False
3129,False,False,False,True,False,False,False
3130,False,False,True,False,False,False,False
3131,False,True,False,False,False,False,False
3132,True,False,False,False,False,False,True
3133,False,False,False,False,False,True,True
3134,False,False,False,False,False,False,True
3135,False,False,True,False,False,False,True
3136,False,True,False,True,False,False,True
3137,False,False,False,False,False,False,True
3138,False,False,True,False,False,False,True
3139,False,True,False,False,False,False,True
3140,False,False,False,False,True,False,False
3141,False,False,False,False,True,False,False
3142,True,False,False,False,False,False,True
3143,False,False,True,True,False,False,False
3144,False,True,False,False,False,False,False
3145,True,False,False,False,False,False,False
3146,False,False,False,False,False,True,True
3147,False,False,True,False,False,False,True
3148,False,True,False,False,False,False,True
3149,False,False,False,False,False,False,True
3150,False,False,False,True,False,False,True
3151,False,False,False,False,False,False,True
3152,True,False,True,False,False,False,True
3153,False,True,False,False,False,False,False
3154,False,False,False,False,True,False,True
3155,False,False,False,False,False,False,True
3156,False,False,True,False,False,False,True
3157,False,True,False,True,False,False,False
3158,False,False,False,False,False,False,False
3159,False,False,True,False,False,True,True
3160,False,True,False,False,False,False,True
3161,False,False,False,False,False,False,True
3162,True,False,False,False,False,False,True
3163,False,False,False,False,False,False,True
3164,False,False,True,True,False,False,True
3165,True,True,False,False,False,False,True
3166,False,False,False,False,False,False,False
3167,True,False,False,False,False,False,True
3168,False,False,True,False,False,False,True
3169,False,True,False,False,True,False,True
3170,False,False,False,False,True,False,True
3171,False,False,True,True,False,False,False
3172,False,True,False,False,False,True,True
3173,False,False,False,False,False,False,True
3174,False,False,True,False,False,False,True
3175,False,True,False,False,True,False,True
3176,True,False,False,False,False,False,True
3177,False,False,False,False,True,False,True
3178,False,False,True,True,False,False,True
3179,False,True,False,False,False,False,True
3180,False,False,False,False,False,False,False
3181,True,False,True,False,False,False,False
3182,False,True,False,False,True,False,True
3183,False,False,False,False,True,False,False
3184,False,False,True,False,False,False,True
3185,False,True,False,True,False,True,True
3186,True,False,False,False,False,False,True
3187,False,False,True,False,False,False,True
3188,False,True,False,False,False,False,True
3189,False,False,False,False,False,False,True
3190,False,False,False,False,True,False,True
3191,False,False,True,False,False,False,True
3192,False,True,False,True,False,False,False
3193,False,False,False,False,False,False,False
3194,True,False,True,False,False,False,False
3195,False,True,False,False,False,False,False
3196,False,False,False,False,False,False,True
3197,False,False,True,False,True,False,False
3198,False,True,False,False,False,True,True
3199,False,False,False,True,False,False,True
3200,False,False,False,False,False,False,True
3201,False,False,True,False,False,False,True
3202,False,True,False,False,False,False,True
3203,False,False,False,False,True,False,True
3204,True,False,False,False,True,False,True
3205,True,False,True,False,True,False,True
3206,False,True,False,True,False,False,True
3207,False,False,False,False,False,False,False
3208,False,False,False,False,False,False,False
3209,False,False,True,False,False,False,True
3210,True,True,False,False,False,False,True
3211,True,False,False,False,False,True,True
3212,False,False,True,False,False,False,True
3213,False,True,False,True,False,False,True
3214,True,False,False,False,False,False,True
3215,False,False,False,False,False,False,True
3216,False,False,True,False,False,False,True
3217,False,True,False,False,False,False,True
3218,False,False,False,False,False,False,True
3219,False,False,True,False,False,False,False
3220,False,True,False,True,False,False,False
3221,False,False,False,False,False,False,True
3222,True,False,False,False,False,False,True
3223,False,False,True,False,False,False,True
3224,False,True,False,False,True,True,True
3225,False,False,False,False,False,False,True
3226,False,False,False,False,True,False,True
3227,False,False,False,True,False,False,True
3228,False,False,True,False,False,False,True
3229,False,True,False,False,False,False,True
3230,False,False,False,False,False,False,True
3231,False,False,True,False,True,False,True
3232,True,True,False,False,False,False,False
3233,False,False,False,False,False,False,False
3234,False,False,False,True,False,False,False
3235,False,False,False,False,False,False,True
3236,False,False,True,False,False,False,True
3237,False,True,False,False,False,True,True
3238,True,False,False,False,True,False,True
3239,False,False,True,False,True,False,True
3240,False,True,False,False,True,False,True
3241,False,False,False,True,False,False,True
3242,False,False,False,False,False,False,True
3243,False,False,True,False,False,False,True
3244,True,True,False,False,False,False,True
3245,False,False,False,False,False,False,False
3246,False,False,False,False,False,False,True
3247,False,False,True,False,False,False,True
3248,False,True,False,True,False,False,False
3249,False,False,False,False,False,False,False
3250,True,False,False,False,False,True,True
3251,False,False,False,False,False,False,True
3252,False,False,True,False,False,False,True
3253,False,True,False,False,False,False,True
3254,False,False,False,False,False,False,True
3255,False,False,True,True,False,False,True
3256,True,True,False,False,False,False,True
3257,False,False,False,False,False,False,True
3258,False,False,True,False,False,False,False
3259,False,True,False,False,True,False,False
3260,False,False,False,False,False,False,False
3261,False,False,False,False,False,False,False
3262,False,False,True,True,False,False,True
3263,False,True,False,False,False,True,True
3264,True,False,False,False,False,False,True
3265,False,False,False,False,False,False,True
3266,False,False,False,False,True,False,True
3267,False,False,True,False,True,False,True
3268,True,True,False,False,True,False,True
3269,False,False,False,True,False,False,True
3270,False,False,False,False,False,False,False
3271,False,False,False,False,False,False,True
3272,False,False,True,False,False,False,False
3273,False,True,False,False,True,False,True
3274,False,False,False,False,False,False,True
3275,False,False,False,False,False,False,False
3276,False,False,True,True,False,True,True
3277,False,True,False,False,False,False,True
3278,True,False,False,False,False,False,True
3279,False,False,False,False,False,False,True
3280,False,False,True,False,False,False,True
3281,False,True,False,False,True,False,True
3282,True,False,False,False,True,False,True
3283,False,False,True,True,False,False,True
3284,True,True,False,False,False,False,False
3285,False,False,False,False,False,False,True
3286,False,False,False,False,False,False,True
3287,False,False,True,False,True,False,True
3288,False,True,False,False,True,False,True
3289,False,False,False,False,False,True,True
3290,False,False,True,True,False,False,True
3291,False,True,False,False,False,False,True
3292,False,False,False,False,False,False,True
3293,False,False,False,False,False,False,True
3294,True,False,True,False,True,False,True
3295,False,True,False,False,True,False,True
3296,False,False,False,False,True,False,False
3297,True,False,True,True,False,False,False
3298,False,True,False,False,False,False,False
3299,False,False,False,False,False,False,False
3300,False,False,False,False,False,False,False
3301,False,False,False,False,True,False,False
3302,False,False,True,False,False,True,True
3303,False,True,False,False,False,False,True
3304,False,False,False,True,False,False,True
3305,False,False,False,False,False,False,True
3306,False,False,False,False,False,False,True
3307,True,False,True,False,False,False,True
3308,False,True,False,False,False,False,True
3309,False,False,False,False,True,False,False
3310,False,False,True,False,True,False,True
3311,False,True,False,True,False,False,True
3312,False,False,False,False,False,False,False
3313,False,False,False,False,False,False,True
3314,False,False,True,False,False,False,False
3315,False,True,False,False,False,True,True
3316,True,False,False,False,True,False,True
3317,False,False,False,False,False,False,True
3318,False,False,False,True,False,False,True
3319,True,False,True,False,False,False,True
3320,False,True,False,False,False,False,True
3321,False,False,False,False,False,False,True
3322,False,False,False,False,True,False,False
3323,True,False,True,False,True,False,False
3324,False,True,False,False,False,False,True
3325,False,False,False,True,False,False,False
3326,True,False,False,False,False,False,False
3327,False,False,True,False,False,False,True
3328,False,True,False,False,False,True,True
3329,False,False,False,False,False,False,True
3330,False,False,False,False,False,False,True
3331,False,False,True,False,False,False,True
3332,False,True,False,True,False,False,True
3333,True,False,False,False,False,False,True
3334,False,False,False,False,False,False,True
3335,False,False,True,False,False,False,True
3336,False,True,False,False,False,False,True
3337,False,False,False,False,False,False,True
3338,False,False,False,False,False,False,False
3339,True,False,True,True,False,False,True
3340,False,True,False,False,False,False,True
3341,False,False,False,False,False,True,True
3342,False,False,False,False,False,False,True
3343,False,False,True,False,True,False,True
3344,False,True,False,False,False,False,True
3345,False,False,False,False,False,False,True
3346,True,False,True,True,False,False,True
