ts,p,r,s,q,n,x,y
2524,true,false,true,false,false,false,true
2525,false,true,false,false,true,false,true
2526,false,false,false,false,false,false,true
2527,false,false,false,true,false,false,true
2528,false,false,false,false,false,false,true
2529,false,false,true,false,false,false,true
2530,false,true,false,false,false,false,true
2531,false,false,false,false,true,false,true
2532,false,false,true,false,true,false,false
2533,false,true,false,false,true,false,false
2534,true,false,false,true,false,false,false
2535,false,false,true,false,false,true,true
2536,false,true,false,false,false,false,true
2537,false,false,false,false,false,false,true
2538,false,false,true,false,true,false,true
2539,false,true,false,false,true,false,true
2540,false,false,false,false,false,false,true
2541,false,false,false,true,false,false,true
2542,false,false,true,false,false,false,true
2543,true,true,false,false,false,false,false
2544,false,false,false,false,false,false,true
2545,false,false,false,false,false,false,false
2546,false,false,true,false,false,false,true
2547,true,true,false,false,true,false,true
2548,false,false,false,true,false,true,true
2549,false,false,false,false,false,false,true
2550,false,false,true,false,false,false,true
2551,false,true,false,false,false,false,true
2552,false,false,false,false,true,false,true
2553,false,false,true,false,true,false,true
2554,false,true,false,false,true,false,true
2555,true,false,false,true,false,false,false
2556,true,false,true,false,false,false,true
2557,false,true,false,false,false,false,true
2558,false,false,false,false,false,false,true
2559,false,false,false,false,false,false,true
2560,true,false,false,false,false,false,true
2561,false,false,true,false,false,true,true
2562,false,true,false,true,false,false,true
2563,false,false,false,false,false,false,true
2564,false,false,false,false,false,false,true
2565,false,false,false,false,false,false,true
2566,false,false,true,false,true,false,true
2567,false,true,false,false,true,false,true
2568,false,false,false,false,false,false,false
2569,false,false,false,true,false,false,false
2570,true,false,true,false,false,false,true
2571,false,true,false,false,false,false,false
2572,false,false,false,false,false,false,false
2573,false,false,true,false,true,false,true
2574,false,true,false,false,false,true,true
2575,false,false,false,false,true,false,true
2576,true,false,true,true,false,false,true
2577,false,true,false,false,false,false,true
2578,false,false,false,false,false,false,true
2579,false,false,false,false,false,false,true
2580,false,false,true,false,true,false,true
2581,false,true,false,false,false,false,true
2582,false,false,false,false,true,false,false
2583,true,false,false,true,false,false,true
2584,false,false,true,false,false,false,true
2585,true,true,false,false,false,false,false
2586,false,false,false,false,false,false,false
2587,false,false,true,false,false,true,true
2588,false,true,false,false,false,false,true
2589,true,false,false,false,true,false,true
2590,false,false,false,true,false,false,true
2591,false,false,false,false,false,false,true
2592,false,false,true,false,false,false,true
2593,false,true,false,false,false,false,true
2594,false,false,false,false,false,false,false
2595,false,false,false,false,true,false,false
2596,true,false,true,false,true,false,true
2597,false,true,false,true,false,false,true
2598,false,false,false,false,false,false,false
2599,false,false,false,false,false,false,true
2600,false,false,true,false,false,true,true
2601,false,true,false,false,true,false,true
2602,false,false,false,false,false,false,true
2603,false,false,false,false,true,false,true
2604,false,false,false,true,false,false,true
2605,false,false,true,false,false,false,true
2606,true,true,false,false,false,false,true
2607,false,false,false,false,false,false,true
2608,false,false,false,false,false,false,true
2609,false,false,true,false,false,false,true
2610,false,true,false,false,false,false,false
2611,false,false,false,true,false,false,true
2612,true,false,true,false,false,false,true
2613,false,true,false,false,false,true,true
2614,false,false,false,false,false,false,true
2615,false,false,true,false,true,false,true
2616,false,true,false,false,true,false,true
2617,false,false,false,false,false,false,true
2618,false,false,true,true,false,false,true
2619,false,true,false,false,false,false,true
2620,false,false,false,false,false,false,false
2621,false,false,true,false,false,false,true
2622,true,true,false,false,false,false,false
2623,true,false,false,false,true,false,false
2624,false,false,false,false,true,false,true
2625,false,false,true,true,false,false,true
2626,false,true,false,false,false,true,true
2627,true,false,false,false,false,false,true
2628,false,false,true,false,false,false,true
2629,false,true,false,false,false,false,true
2630,false,false,false,false,true,false,true
2631,false,false,true,false,false,false,true
2632,false,true,false,true,false,false,true
2633,false,false,false,false,false,false,false
2634,false,false,true,false,false,false,true
2635,true,true,false,false,false,false,false
2636,false,false,false,false,true,false,true
2637,false,false,true,false,false,false,false
2638,true,true,false,false,false,false,false
2639,false,false,false,true,false,true,true
2640,false,false,false,false,false,false,true
2641,false,false,false,false,false,false,true
2642,false,false,true,false,false,false,true
2643,true,true,false,false,false,false,true
2644,false,false,false,false,true,false,true
2645,false,false,false,false,false,false,true
2646,false,false,true,true,false,false,false
2647,true,true,false,false,false,false,true
2648,false,false,false,false,false,false,false
2649,false,false,true,false,false,false,false
2650,false,true,false,false,false,false,true
2651,true,false,false,false,false,false,true
2652,false,false,true,false,true,true,true
2653,false,true,false,true,false,false,true
2654,false,false,false,false,false,false,true
2655,false,false,true,false,false,false,true
2656,false,true,false,false,false,false,true
2657,false,false,false,false,false,false,true
2658,true,false,false,false,false,false,true
2659,false,false,true,false,true,false,false
2660,false,true,false,true,false,false,false
2661,false,false,false,false,false,false,true
2662,false,false,false,false,false,false,true
2663,true,false,false,false,false,false,true
2664,false,false,true,false,false,false,true
2665,false,true,false,false,false,true,true
2666,false,false,false,false,true,false,true
2667,false,false,true,true,false,false,true
2668,true,true,false,false,false,false,true
2669,false,false,false,false,false,false,true
2670,false,false,true,false,false,false,true
2671,false,true,false,false,true,false,true
2672,false,false,false,false,true,false,true
2673,false,false,true,false,false,false,true
2674,false,true,false,true,false,false,false
2675,false,false,false,false,false,false,true
2676,false,false,false,false,false,false,true
2677,false,false,true,false,false,false,true
2678,true,true,false,false,true,true,true
2679,false,false,false,false,false,false,true
2680,true,false,true,false,false,false,true
2681,false,true,false,true,false,false,true
2682,true,false,false,false,false,false,true
2683,false,false,true,false,false,false,true
2684,false,true,false,false,false,false,true
2685,false,false,false,false,true,false,true
2686,false,false,false,false,false,false,false
2687,false,false,false,false,false,false,false
2688,false,false,true,true,false,false,false
2689,false,true,false,false,false,false,true
2690,true,false,false,false,false,false,true
2691,false,false,false,false,false,true,true
2692,false,false,false,false,false,false,true
2693,false,false,true,false,true,false,true
2694,true,true,false,false,true,false,true
2695,false,false,false,true,false,false,true
2696,false,false,false,false,false,false,true
2697,false,false,true,false,false,false,true
2698,false,true,false,false,false,false,false
2699,false,false,false,false,false,false,false
2700,false,false,true,false,false,false,true
2701,false,true,false,false,true,false,true
2702,false,false,false,true,false,false,false
2703,false,false,true,false,false,false,false
2704,true,true,false,false,false,true,true
2705,false,false,false,false,false,false,true
2706,false,false,false,false,true,false,true
2707,false,false,false,false,true,false,true
2708,false,false,true,false,true,false,true
2709,false,true,false,true,false,false,true
2710,false,false,false,false,false,false,true
2711,false,false,false,false,false,false,true
2712,false,false,true,false,false,false,true
2713,true,true,false,false,false,false,true
2714,false,false,false,false,false,false,true
2715,false,false,true,false,false,false,false
2716,false,true,false,true,false,false,false
2717,false,false,false,false,false,true,true
2718,false,false,false,false,false,false,true
2719,false,false,false,false,false,false,true
2720,false,false,true,false,true,false,true
2721,false,true,false,false,true,false,true
2722,true,false,false,false,true,false,true
2723,false,false,false,true,false,false,true
2724,false,false,true,false,false,false,false
2725,false,true,false,false,false,false,false
2726,false,false,false,false,false,false,true
2727,false,false,true,false,true,false,false
2728,true,true,false,false,false,false,true
2729,false,false,false,false,false,false,false
2730,false,false,false,true,false,true,true
2731,false,false,true,false,false,false,true
2732,false,true,false,false,false,false,true
2733,false,false,false,false,false,false,true
2734,false,false,false,false,true,false,true
2735,false,false,true,false,false,false,true
2736,true,true,false,false,false,false,true
2737,false,false,false,true,false,false,true
2738,false,false,true,false,false,false,false
2739,true,true,false,false,false,false,false
2740,false,false,false,false,false,false,true
2741,false,false,true,false,true,false,true
2742,false,true,false,false,true,false,true
2743,false,false,false,false,true,true,true
2744,false,false,false,true,false,false,true
2745,true,false,false,false,false,false,true
2746,true,false,true,false,false,false,true
2747,false,true,false,false,false,false,true
2748,false,false,false,false,false,false,true
2749,false,false,false,false,true,false,true
2750,false,false,true,false,true,false,false
2751,true,true,false,true,false,false,true
2752,true,false,false,false,false,false,true
2753,false,false,false,false,false,false,true
2754,false,false,false,false,false,false,false
2755,false,false,true,false,false,false,true
2756,false,true,false,false,true,true,true
2757,false,false,false,false,true,false,true
2758,false,false,true,true,false,false,true
2759,false,true,false,false,false,false,true
2760,false,false,false,false,false,false,true
2761,false,false,true,false,false,false,true
2762,true,true,false,false,true,false,true
2763,false,false,false,false,true,false,true
2764,false,false,true,false,true,false,false
2765,false,true,false,true,false,false,false
2766,false,false,false,false,false,false,false
2767,false,false,true,false,false,false,false
2768,false,true,false,false,false,false,false
2769,true,false,false,false,false,true,true
2770,false,false,true,false,true,false,true
2771,false,true,false,false,false,false,true
2772,false,false,false,true,false,false,true
2773,false,false,false,false,false,false,true
2774,true,false,false,false,false,false,true
2775,false,false,true,false,false,false,true
2776,false,true,false,false,false,false,true
2777,false,false,false,false,true,false,false
2778,true,false,true,false,false,false,false
2779,false,true,false,true,false,false,true
2780,false,false,false,false,false,false,false
2781,false,false,true,false,false,false,true
2782,false,true,false,false,false,true,true
2783,false,false,false,false,false,false,true
2784,false,false,false,false,true,false,true
2785,false,false,false,false,false,false,true
2786,false,false,true,true,false,false,true
2787,true,true,false,false,false,false,true
2788,true,false,false,false,false,false,true
2789,false,false,true,false,false,false,true
2790,false,true,false,false,false,false,false
2791,false,false,false,false,false,false,false
2792,false,false,false,false,true,false,true
2793,true,false,true,true,false,false,false
2794,false,true,false,false,false,false,true
2795,false,false,false,false,false,true,true
2796,false,false,false,false,false,false,true
2797,true,false,false,false,false,false,true
2798,false,false,true,false,true,false,true
2799,false,true,false,false,false,false,true
2800,false,false,false,true,false,false,true
2801,false,false,false,false,false,false,true
2802,false,false,true,false,false,false,false
2803,false,true,false,false,false,false,false
2804,false,false,false,false,false,false,false
2805,false,false,false,false,true,false,true
2806,false,false,true,false,true,false,true
2807,true,true,false,true,false,false,true
2808,false,false,false,false,false,true,true
2809,false,false,false,false,false,false,true
2810,false,false,false,false,false,false,true
2811,false,false,true,false,false,false,true
2812,false,true,false,false,true,false,true
2813,true,false,false,false,false,false,true
2814,false,false,true,true,false,false,true
2815,false,true,false,false,false,false,true
2816,false,false,false,false,false,false,true
2817,false,false,false,false,false,false,false
2818,false,false,false,false,true,false,true
2819,false,false,true,false,true,false,false
2820,false,true,false,false,false,false,false
2821,false,false,false,true,false,true,true
2822,false,false,false,false,false,false,true
2823,true,false,true,false,false,false,true
2824,false,true,false,false,false,false,true
2825,false,false,false,false,false,false,true
2826,false,false,true,false,true,false,true
2827,false,true,false,false,false,false,true
2828,false,false,false,true,false,false,true
2829,true,false,true,false,false,false,false
2830,false,true,false,false,false,false,true
2831,false,false,false,false,false,false,false
2832,false,false,false,false,false,false,true
2833,false,false,true,false,true,false,true
2834,false,true,false,false,false,true,true
2835,true,false,false,true,false,false,true
2836,false,false,false,false,false,false,true
2837,true,false,false,false,false,false,true
2838,false,false,true,false,false,false,true
2839,false,true,false,false,false,false,true
2840,false,false,false,false,true,false,true
2841,false,false,true,false,false,false,true
2842,false,true,false,true,false,false,false
2843,false,false,false,false,false,false,false
2844,false,false,false,false,false,false,false
2845,false,false,true,false,false,false,false
2846,false,true,false,false,false,false,false
2847,true,false,false,false,false,true,true
2848,false,false,true,false,false,false,true
2849,false,true,false,true,false,false,true
2850,false,false,false,false,false,false,true
2851,false,false,true,false,false,false,true
2852,false,true,false,false,false,false,true
2853,false,false,false,false,true,false,true
2854,false,false,false,false,false,false,true
2855,true,false,false,false,true,false,false
2856,false,false,true,true,false,false,false
2857,false,true,false,false,false,false,true
2858,false,false,false,false,false,false,false
2859,true,false,false,false,false,false,false
2860,false,false,true,false,false,true,true
2861,false,true,false,false,false,false,true
2862,false,false,false,false,true,false,true
2863,false,false,false,true,false,false,true
2864,false,false,false,false,false,false,true
2865,true,false,true,false,false,false,true
2866,false,true,false,false,false,false,true
2867,false,false,false,false,false,false,false
2868,false,false,false,false,true,false,true
2869,false,false,true,false,true,false,false
2870,false,true,false,true,false,false,false
2871,false,false,false,false,false,false,true
2872,true,false,true,false,false,false,false
2873,false,true,false,false,false,true,true
2874,false,false,false,false,false,false,true
2875,false,false,false,false,false,false,true
2876,false,false,true,false,false,false,true
2877,false,true,false,true,false,false,true
2878,false,false,false,false,false,false,true
2879,false,false,true,false,false,false,true
2880,true,true,false,false,false,false,false
2881,false,false,false,false,false,false,false
2882,true,false,false,false,true,false,false
2883,false,false,false,false,true,false,true
2884,false,false,true,true,false,false,false
2885,false,true,false,false,false,false,false
2886,false,false,false,false,false,true,true
2887,false,false,false,false,false,false,true
2888,false,false,false,false,false,false,true
2889,false,false,true,false,true,false,true
2890,true,true,false,false,false,false,true
2891,false,false,false,true,false,false,true
2892,false,false,false,false,false,false,true
2893,false,false,false,false,false,false,false
2894,false,false,true,false,false,false,true
2895,true,true,false,false,true,false,true
2896,false,false,false,false,true,false,true
2897,false,false,false,false,true,false,true
2898,false,false,true,true,false,false,true
2899,false,true,false,false,false,true,true
2900,true,false,false,false,false,false,true
2901,false,false,false,false,false,false,true
2902,false,false,false,false,false,false,true
2903,false,false,true,false,false,false,true
2904,false,true,false,false,true,false,true
2905,false,false,false,true,false,false,true
2906,false,false,true,false,false,false,true
2907,false,true,false,false,false,false,false
2908,false,false,false,false,false,false,false
2909,true,false,true,false,false,false,false
2910,false,true,false,false,true,false,true
2911,false,false,false,false,false,false,false
2912,false,false,false,true,false,true,true
2913,true,false,true,false,false,false,true
2914,false,true,false,false,false,false,true
2915,false,false,false,false,false,false,true
2916,false,false,true,false,true,false,true
2917,false,true,false,false,true,false,true
2918,false,false,false,false,false,false,true
2919,true,false,false,true,false,false,false
2920,false,false,true,false,false,false,false
2921,true,true,false,false,false,false,false
2922,false,false,false,false,false,false,false
2923,true,false,false,false,false,false,false
2924,false,false,false,false,true,false,true
2925,false,false,true,false,false,true,true
2926,false,true,false,true,false,false,true
2927,false,false,false,false,false,false,true
2928,false,false,false,false,false,false,true
2929,false,false,false,false,false,false,true
2930,false,false,true,false,false,false,true
2931,true,true,false,false,false,false,true
2932,true,false,false,false,true,false,false
2933,false,false,false,true,false,false,false
2934,false,false,false,false,false,false,false
2935,false,false,true,false,false,false,true
2936,false,true,false,false,false,false,true
2937,false,false,false,false,true,false,false
2938,false,false,true,false,false,true,true
2939,false,true,false,false,false,false,true
2940,false,false,false,true,false,false,true
2941,true,false,false,false,false,false,true
2942,false,false,false,false,false,false,true
2943,false,false,true,false,false,false,true
2944,false,true,false,false,true,false,true
2945,false,false,false,false,true,false,false
2946,false,false,true,false,false,false,false
2947,false,true,false,true,false,false,true
2948,false,false,false,false,false,false,true
2949,false,false,false,false,false,false,false
2950,true,false,false,false,false,false,false
2951,true,false,true,false,true,true,true
2952,true,true,false,false,true,false,true
2953,true,false,false,false,true,false,true
2954,false,false,false,true,false,false,true
2955,false,false,false,false,false,false,true
2956,false,false,true,false,false,false,true
2957,false,true,false,false,false,false,true
2958,false,false,false,false,true,false,true
2959,false,false,false,false,false,false,true
2960,false,false,false,false,false,false,false
2961,false,false,true,true,false,false,false
2962,true,true,false,false,false,false,false
2963,true,false,false,false,false,false,false
2964,false,false,false,false,false,true,true
2965,false,false,true,false,true,false,true
2966,true,true,false,false,true,false,true
2967,false,false,false,false,true,false,true
2968,false,false,false,true,false,false,true
2969,false,false,false,false,false,false,true
2970,true,false,true,false,false,false,true
2971,false,true,false,false,false,false,false
2972,false,false,false,false,false,false,false
2973,false,false,false,false,false,false,false
2974,true,false,false,false,true,false,true
2975,false,false,true,true,false,false,false
2976,true,true,false,false,false,false,false
2977,false,false,false,false,false,true,true
2978,true,false,false,false,false,false,true
2979,false,false,false,false,false,false,true
2980,false,false,true,false,true,false,true
2981,false,true,false,false,true,false,true
2982,false,false,false,true,false,false,true
2983,false,false,false,false,false,false,true
2984,true,false,false,false,false,false,true
2985,false,false,true,false,false,false,false
2986,false,true,false,false,false,false,true
2987,false,false,false,false,true,false,false
2988,false,false,false,false,true,false,true
2989,false,false,true,true,false,false,false
2990,false,true,false,false,false,true,true
2991,false,false,false,false,false,false,true
2992,false,false,false,false,false,false,true
2993,true,false,true,false,false,false,true
2994,false,true,false,false,false,false,true
2995,false,false,false,false,false,false,true
2996,false,false,false,true,false,false,true
2997,false,false,true,false,false,false,false
2998,true,true,false,false,false,false,false
2999,false,false,false,false,false,false,false
3000,true,false,false,false,true,false,false
3001,true,false,true,false,true,false,true
3002,false,true,false,false,true,false,false
3003,false,false,false,true,false,true,true
3004,false,false,false,false,false,false,true
3005,false,false,false,false,false,false,true
3006,false,false,true,false,false,false,true
3007,false,true,false,false,true,false,true
3008,false,false,false,false,false,false,true
3009,true,false,false,false,false,false,true
3010,false,false,true,true,false,false,false
3011,false,true,false,false,false,false,false
3012,false,false,false,false,false,false,true
3013,false,false,true,false,false,false,false
3014,false,true,false,false,false,false,false
3015,false,false,false,false,true,false,true
3016,false,false,false,false,true,true,true
3017,false,false,false,true,false,false,true
3018,false,false,true,false,false,false,true
3019,true,true,false,false,false,false,true
3020,false,false,false,false,false,false,true
3021,false,false,false,false,false,false,true
3022,true,false,true,false,true,false,true
3023,false,true,false,false,false,false,false
3024,false,false,false,true,false,false,true
3025,false,false,false,false,false,false,true
3026,false,false,false,false,false,false,true
3027,false,false,true,false,false,false,false
3028,false,true,false,false,false,false,false
3029,false,false,false,false,false,true,true
3030,true,false,false,false,false,false,true
3031,false,false,false,true,false,false,true
3032,false,false,true,false,false,false,true
3033,false,true,false,false,false,false,true
3034,false,false,false,false,false,false,true
3035,false,false,false,false,true,false,true
3036,true,false,true,false,true,false,true
3037,false,true,false,false,false,false,false
3038,false,false,false,true,false,false,false
3039,false,false,false,false,false,false,true
3040,false,false,false,false,false,false,true
3041,false,false,true,false,false,false,false
3042,false,true,false,false,true,true,true
3043,false,false,false,false,true,false,true
3044,false,false,true,false,true,false,true
3045,true,true,false,true,false,false,true
3046,true,false,false,false,false,false,true
3047,false,false,false,false,false,false,true
3048,false,false,false,false,false,false,true
3049,false,false,true,false,false,false,false
3050,false,true,false,false,false,false,false
3051,false,false,false,false,false,false,false
3052,false,false,true,true,false,false,true
3053,false,true,false,false,false,false,true
3054,false,false,false,false,false,false,false
3055,true,false,true,false,false,true,true
3056,false,true,false,false,true,false,true
3057,false,false,false,false,false,false,true
3058,false,false,false,false,false,false,true
3059,false,false,true,true,false,false,true
3060,false,true,false,false,false,false,true
3061,false,false,false,false,false,false,true
3062,false,false,false,false,false,false,false
3063,true,false,true,false,true,false,false
3064,false,true,false,false,true,false,true
3065,false,false,false,false,false,false,false
3066,false,false,false,true,false,false,true
3067,false,false,false,false,false,false,true
3068,false,false,true,false,false,true,true
3069,false,true,false,false,false,false,true
3070,true,false,false,false,false,false,true
3071,true,false,false,false,true,false,true
3072,false,false,false,false,false,false,true
3073,false,false,true,true,false,false,true
3074,false,true,false,false,false,false,true
3075,false,false,false,false,false,false,false
3076,true,false,true,false,false,false,false
3077,false,true,false,false,false,false,false
3078,false,false,false,false,true,false,false
3079,false,false,false,false,false,false,false
3080,false,false,false,true,false,false,true
3081,false,false,true,false,false,true,true
3082,false,true,false,false,false,false,true
3083,false,false,false,false,false,false,true
3084,true,false,true,false,false,false,true
3085,false,true,false,false,true,false,true
3086,true,false,false,false,false,false,true
3087,false,false,true,true,false,false,true
3088,false,true,false,false,false,false,true
3089,false,false,false,false,false,false,false
3090,false,false,true,false,false,false,true
3091,false,true,false,false,true,false,true
3092,false,false,false,false,false,false,false
3093,false,false,false,false,false,false,false
3094,false,false,false,true,false,true,true
3095,true,false,true,false,false,false,true
3096,false,true,false,false,false,false,true
3097,false,false,false,false,false,false,true
3098,false,false,true,false,false,false,true
3099,true,true,false,false,false,false,true
3100,false,false,false,false,false,false,true
3101,false,false,true,true,false,false,true
3102,false,true,false,false,false,false,true
3103,true,false,false,false,false,false,true
3104,false,false,true,false,false,false,true
3105,false,true,false,false,true,false,true
3106,false,false,false,false,true,false,false
3107,false,false,false,false,false,true,true
3108,false,false,true,true,false,false,true
3109,false,true,false,false,false,false,true
3110,true,false,false,false,false,false,true
3111,false,false,false,false,false,false,true
3112,true,false,false,false,false,false,true
3113,false,false,true,false,true,false,true
3114,false,true,false,false,false,false,true
3115,false,false,false,true,false,false,true
3116,true,false,false,false,false,false,true
3117,false,false,true,false,false,false,true
3118,false,true,false,false,false,false,false
3119,false,false,false,false,false,false,false
3120,false,false,false,false,true,true,true
3121,false,false,false,false,false,false,true
3122,false,false,true,true,false,false,true
3123,false,true,false,false,false,false,true
3124,false,false,false,false,false,false,true
3125,true,false,false,false,false,false,true
3126,true,false,false,false,false,false,true
3127,false,false,true,false,false,false,true
3128,false,true,false,false,true,false,false
3129,false,false,false,true,false,false,false
3130,false,false,true,false,false,false,false
3131,false,true,false,false,false,false,false
3132,true,false,false,false,false,false,true
3133,false,false,false,false,false,true,true
3134,false,false,false,false,false,false,true
3135,false,false,true,false,false,false,true
3136,false,true,false,true,false,false,true
3137,false,false,false,false,false,false,true
3138,false,false,true,false,false,false,true
3139,false,true,false,false,false,false,true
3140,false,false,false,false,true,false,false
3141,false,false,false,false,true,false,false
3142,true,false,false,false,false,false,true
3143,false,false,true,true,false,false,false
3144,false,true,false,false,false,false,false
3145,true,false,false,false,false,false,false
3146,false,false,false,false,false,true,true
3147,false,false,true,false,false,false,true
3148,false,true,false,false,false,false,true
3149,false,false,false,false,false,false,true
3150,false,false,false,true,false,false,true
3151,false,false,false,false,false,false,true
3152,true,false,true,false,false,false,true
3153,false,true,false,false,false,false,false
3154,false,false,false,false,true,false,true
3155,false,false,false,false,false,false,true
3156,false,false,true,false,false,false,true
3157,false,true,false,true,false,false,false
3158,false,false,false,false,false,false,false
3159,false,false,true,false,false,true,true
3160,false,true,false,false,false,false,true
3161,false,false,false,false,false,false,true
3162,true,false,false,false,false,false,true
3163,false,false,false,false,false,false,true
3164,false,false,true,true,false,false,true
3165,true,true,false,false,false,false,true
3166,false,false,false,false,false,false,false
3167,true,false,false,false,false,false,true
3168,false,false,true,false,false,false,true
3169,false,true,false,false,true,false,true
3170,false,false,false,false,true,false,true
3171,false,false,true,true,false,false,false
3172,false,true,false,false,false,true,true
3173,false,false,false,false,false,false,true
3174,false,false,true,false,false,false,true
3175,false,true,false,false,true,false,true
3176,true,false,false,false,false,false,true
3177,false,false,false,false,true,false,true
3178,false,false,true,true,false,false,true
3179,false,true,false,false,false,false,true
3180,false,false,false,false,false,false,false
3181,true,false,true,false,false,false,false
3182,false,true,false,false,true,false,true
3183,false,false,false,false,true,false,false
3184,false,false,true,false,false,false,true
3185,false,true,false,true,false,true,true
3186,true,false,false,false,false,false,true
3187,false,false,true,false,false,false,true
3188,false,true,false,false,false,false,true
3189,false,false,false,false,false,false,true
3190,false,false,false,false,true,false,true
3191,false,false,true,false,false,false,true
3192,false,true,false,true,false,false,false
3193,false,false,false,false,false,false,false
3194,true,false,true,false,false,false,false
3195,false,true,false,false,false,false,false
3196,false,false,false,false,false,false,true
3197,false,false,true,false,true,false,false
3198,false,true,false,false,false,true,true
3199,false,false,false,true,false,false,true
3200,false,false,false,false,false,false,true
3201,false,false,true,false,false,false,true
3202,false,true,false,false,false,false,true
3203,false,false,false,false,true,false,true
3204,true,false,false,false,true,false,true
3205,true,false,true,false,true,false,true
3206,false,true,false,true,false,false,true
3207,false,false,false,false,false,false,false
3208,false,false,false,false,false,false,false
3209,false,false,true,false,false,false,true
3210,true,true,false,false,false,false,true
3211,true,false,false,false,false,true,true
3212,false,false,true,false,false,false,true
3213,false,true,false,true,false,false,true
3214,true,false,false,false,false,false,true
3215,false,false,false,false,false,false,true
3216,false,false,true,false,false,false,true
3217,false,true,false,false,false,false,true
3218,false,false,false,false,false,false,true
3219,false,false,true,false,false,false,false
3220,false,true,false,true,false,false,false
3221,false,false,false,false,false,false,true
3222,true,false,false,false,false,false,true
3223,false,false,true,false,false,false,true
3224,false,true,false,false,true,true,true
3225,false,false,false,false,false,false,true
3226,false,false,false,false,true,false,true
3227,false,false,false,true,false,false,true
3228,false,false,true,false,false,false,true
3229,false,true,false,false,false,false,true
3230,false,false,false,false,false,false,true
3231,false,false,true,false,true,false,true
3232,true,true,false,false,false,false,false
3233,false,false,false,false,false,false,false
3234,false,false,false,true,false,false,false
3235,false,false,false,false,false,false,true
3236,false,false,true,false,false,false,true
3237,false,true,false,false,false,true,true
3238,true,false,false,false,true,false,true
3239,false,false,true,false,true,false,true
3240,false,true,false,false,true,false,true
3241,false,false,false,true,false,false,true
3242,false,false,false,false,false,false,true
3243,false,false,true,false,false,false,true
3244,true,true,false,false,false,false,true
3245,false,false,false,false,false,false,false
3246,false,false,false,false,false,false,true
3247,false,false,true,false,false,false,true
3248,false,true,false,true,false,false,false
3249,false,false,false,false,false,false,false
3250,true,false,false,false,false,true,true
3251,false,false,false,false,false,false,true
3252,false,false,true,false,false,false,true
3253,false,true,false,false,false,false,true
3254,false,false,false,false,false,false,true
3255,false,false,true,true,false,false,true
3256,true,true,false,false,false,false,true
3257,false,false,false,false,false,false,true
3258,false,false,true,false,false,false,false
3259,false,true,false,false,true,false,false
3260,false,false,false,false,false,false,false
3261,false,false,false,false,false,false,false
3262,false,false,true,true,false,false,true
3263,false,true,false,false,false,true,true
3264,true,false,false,false,false,false,true
3265,false,false,false,false,false,false,true
3266,false,false,false,false,true,false,true
3267,false,false,true,false,true,false,true
3268,true,true,false,false,true,false,true
3269,false,false,false,true,false,false,true
3270,false,false,false,false,false,false,false
3271,false,false,false,false,false,false,true
3272,false,false,true,false,false,false,false
3273,false,true,false,false,true,false,true
3274,false,false,false,false,false,false,true
3275,false,false,false,false,false,false,false
3276,false,false,true,true,false,true,true
3277,false,true,false,false,false,false,true
3278,true,false,false,false,false,false,true
3279,false,false,false,false,false,false,true
3280,false,false,true,false,false,false,true
3281,false,true,false,false,true,false,true
3282,true,false,false,false,true,false,true
3283,false,false,true,true,false,false,true
3284,true,true,false,false,false,false,false
3285,false,false,false,false,false,false,true
3286,false,false,false,false,false,false,true
3287,false,false,true,false,true,false,true
3288,false,true,false,false,true,false,true
3289,false,false,false,false,false,true,true
3290,false,false,true,true,false,false,true
3291,false,true,false,false,false,false,true
3292,false,false,false,false,false,false,true
3293,false,false,false,false,false,false,true
3294,true,false,true,false,true,false,true
3295,false,true,false,false,true,false,true
3296,false,false,false,false,true,false,false
3297,true,false,true,true,false,false,false
3298,false,true,false,false,false,false,false
3299,false,false,false,false,false,false,false
3300,false,false,false,false,false,false,false
3301,false,false,false,false,true,false,false
3302,false,false,true,false,false,true,true
3303,false,true,false,false,false,false,true
3304,false,false,false,true,false,false,true
3305,false,false,false,false,false,false,true
3306,false,false,false,false,false,false,true
3307,true,false,true,false,false,false,true
3308,false,true,false,false,false,false,true
3309,false,false,false,false,true,false,false
3310,false,false,true,false,true,false,true
3311,false,true,false,true,false,false,true
3312,false,false,false,false,false,false,false
3313,false,false,false,false,false,false,true
3314,false,false,true,false,false,false,false
3315,false,true,false,false,false,true,true
3316,true,false,false,false,true,false,true
3317,false,false,false,false,false,false,true
3318,false,false,false,true,false,false,true
3319,true,false,true,false,false,false,true
3320,false,true,false,false,false,false,true
3321,false,false,false,false,false,false,true
3322,false,false,false,false,true,false,false
3323,true,false,true,false,true,false,false
3324,false,true,false,false,false,false,true
3325,false,false,false,true,false,false,false
3326,true,false,false,false,false,false,false
3327,false,false,true,false,false,false,true
3328,false,true,false,false,false,true,true
3329,false,false,false,false,false,false,true
3330,false,false,false,false,false,false,true
3331,false,false,true,false,false,false,true
3332,false,true,false,true,false,false,true
3333,true,false,false,false,false,false,true
3334,false,false,false,false,false,false,true
3335,false,false,true,false,false,false,true
3336,false,true,false,false,false,false,true
3337,false,false,false,false,false,false,true
3338,false,false,false,false,false,false,false
3339,true,false,true,true,false,false,true
3340,false,true,false,false,false,false,true
3341,false,false,false,false,false,true,true
3342,false,false,false,false,false,false,true
3343,false,false,true,false,true,false,true
3344,false,true,false,false,false,false,true
3345,false,false,false,false,false,false,true
